,iso3,admin_level_1,indicator_id,subvariable,question,indicator_value,nominator,denominator,gender,age_group,age_info,target_group,area,indicator_date,indicator_matching,error_margin,representativeness,limitation,indicator_comment,source_id,interpolated,insert_date,publish,indicator_month,indicator_name,dimension,variable,indicator_type,indicator_publish,country_name,region,display_in_tableau,income_group,fragility_index_fund_for_peace,organisation,title,details,authors,methodology,sample_size,target_pop,scale,quality_check,access_type,source_comment,publication_channel,link,source_date,key_words,source_status,frequency,sample_type,population_size,category
1984,ZWE,National,VACS02,Family,Would you be more likely or less likely to get a COVID-19 vaccination if it were recommended to you by each of the following: - Friends and family,0.480179,21.0,43.0,All,Adult,25-54,Unspecified,All,2020-12-01,Match,0.15249857033260467,Acceptable,"Facebook users only, Extremely limited sample size",,S112,0,2021-12-11 07:43:13,1,2020-12-01,Percentage of individuals who are more likely to get vaccinated if recommended by,Vaccination,Social norm,Core indicator,N,Zimbabwe,ESAR,Y,Lower middle income,Extremely Fragile,University of Maryland,COVID-19 World Survey Data API,"This is an API for accessing the daily COVID-19 World Symptoms Survey data. Data calculated based on the Facebook global symptoms survey data. Using the survey data, we estimate the percentage of people in a given country or region. ","Junchuan Fan, Yao Li, Kathleen Stewart, Anil R. Kommareddy, Adrianne Bradford, Samantha Chiu, Frauke Kreuter, Neta Barkay, Alyssa Bilinski, Brian Kim, Roee Eliat, Tal Galili, Daniel Haimovich, Sarah LaRocca, Stanley Presser, Katherine Morris, Joshua A Salomon, Elizabeth A. Stuart, Ryan Tibshirani, Tali Alterman Barash, Curtiss Cobb, Andres Garcia, Andi Gros, Ahmed Isa, Alex Kaess, Faisal Karim, Ofir Eretz Kedosha, Shelly Matskel, Roee Melamed, Amey Patankar, Irit Rutenberg, Tal Salmona, David Vannette",Misc.,,,Multi-country,Peer-review,Dataset,,University of Maryland,https://covidmap.umd.edu/api.html,2020-06-01,vaccination|protection measures|trust,Processed,monthly,Panel-based sample,14862924.0,Adult
1985,ZWE,National,VACS02,Family,Would you be more likely or less likely to get a COVID-19 vaccination if it were recommended to you by each of the following: - Friends and family,0.507614,70.0,138.0,All,Adult,25-54,Unspecified,All,2021-01-01,Match,0.08512565307587486,Acceptable,"Facebook users only, Limited sample size",,S112,0,2021-12-11 08:36:25,1,2021-01-01,Percentage of individuals who are more likely to get vaccinated if recommended by,Vaccination,Social norm,Core indicator,N,Zimbabwe,ESAR,Y,Lower middle income,Extremely Fragile,University of Maryland,COVID-19 World Survey Data API,"This is an API for accessing the daily COVID-19 World Symptoms Survey data. Data calculated based on the Facebook global symptoms survey data. Using the survey data, we estimate the percentage of people in a given country or region. ","Junchuan Fan, Yao Li, Kathleen Stewart, Anil R. Kommareddy, Adrianne Bradford, Samantha Chiu, Frauke Kreuter, Neta Barkay, Alyssa Bilinski, Brian Kim, Roee Eliat, Tal Galili, Daniel Haimovich, Sarah LaRocca, Stanley Presser, Katherine Morris, Joshua A Salomon, Elizabeth A. Stuart, Ryan Tibshirani, Tali Alterman Barash, Curtiss Cobb, Andres Garcia, Andi Gros, Ahmed Isa, Alex Kaess, Faisal Karim, Ofir Eretz Kedosha, Shelly Matskel, Roee Melamed, Amey Patankar, Irit Rutenberg, Tal Salmona, David Vannette",Misc.,,,Multi-country,Peer-review,Dataset,,University of Maryland,https://covidmap.umd.edu/api.html,2020-06-01,vaccination|protection measures|trust,Processed,monthly,Panel-based sample,14862924.0,Adult
1986,ZWE,National,VACS02,Family,Would you be more likely or less likely to get a COVID-19 vaccination if it were recommended to you by each of the following: - Friends and family,0.42731,34.0,80.0,All,Adult,25-54,Unspecified,All,2021-02-01,Match,0.11180339887498948,Acceptable,"Facebook users only, Limited sample size",,S112,0,2021-12-11 09:30:01,1,2021-02-01,Percentage of individuals who are more likely to get vaccinated if recommended by,Vaccination,Social norm,Core indicator,N,Zimbabwe,ESAR,Y,Lower middle income,Extremely Fragile,University of Maryland,COVID-19 World Survey Data API,"This is an API for accessing the daily COVID-19 World Symptoms Survey data. Data calculated based on the Facebook global symptoms survey data. Using the survey data, we estimate the percentage of people in a given country or region. ","Junchuan Fan, Yao Li, Kathleen Stewart, Anil R. Kommareddy, Adrianne Bradford, Samantha Chiu, Frauke Kreuter, Neta Barkay, Alyssa Bilinski, Brian Kim, Roee Eliat, Tal Galili, Daniel Haimovich, Sarah LaRocca, Stanley Presser, Katherine Morris, Joshua A Salomon, Elizabeth A. Stuart, Ryan Tibshirani, Tali Alterman Barash, Curtiss Cobb, Andres Garcia, Andi Gros, Ahmed Isa, Alex Kaess, Faisal Karim, Ofir Eretz Kedosha, Shelly Matskel, Roee Melamed, Amey Patankar, Irit Rutenberg, Tal Salmona, David Vannette",Misc.,,,Multi-country,Peer-review,Dataset,,University of Maryland,https://covidmap.umd.edu/api.html,2020-06-01,vaccination|protection measures|trust,Processed,monthly,Panel-based sample,14862924.0,Adult
1987,ZWE,National,VACS02,Family,Would you be more likely or less likely to get a COVID-19 vaccination if it were recommended to you by each of the following: - Friends and family,0.517148,31.0,60.0,All,Adult,25-54,Unspecified,All,2021-03-01,Match,0.12909944487358055,Acceptable,"Facebook users only, Limited sample size",,S112,0,2021-12-11 10:35:39,1,2021-03-01,Percentage of individuals who are more likely to get vaccinated if recommended by,Vaccination,Social norm,Core indicator,N,Zimbabwe,ESAR,Y,Lower middle income,Extremely Fragile,University of Maryland,COVID-19 World Survey Data API,"This is an API for accessing the daily COVID-19 World Symptoms Survey data. Data calculated based on the Facebook global symptoms survey data. Using the survey data, we estimate the percentage of people in a given country or region. ","Junchuan Fan, Yao Li, Kathleen Stewart, Anil R. Kommareddy, Adrianne Bradford, Samantha Chiu, Frauke Kreuter, Neta Barkay, Alyssa Bilinski, Brian Kim, Roee Eliat, Tal Galili, Daniel Haimovich, Sarah LaRocca, Stanley Presser, Katherine Morris, Joshua A Salomon, Elizabeth A. Stuart, Ryan Tibshirani, Tali Alterman Barash, Curtiss Cobb, Andres Garcia, Andi Gros, Ahmed Isa, Alex Kaess, Faisal Karim, Ofir Eretz Kedosha, Shelly Matskel, Roee Melamed, Amey Patankar, Irit Rutenberg, Tal Salmona, David Vannette",Misc.,,,Multi-country,Peer-review,Dataset,,University of Maryland,https://covidmap.umd.edu/api.html,2020-06-01,vaccination|protection measures|trust,Processed,monthly,Panel-based sample,14862924.0,Adult
1988,ZWE,National,VACS02,Family,Would you be more likely or less likely to get a COVID-19 vaccination if it were recommended to you by each of the following: - Friends and family,0.414944,36.0,86.0,All,All,Unspecified,Unspecified,All,2020-12-01,Match,0.10783277320343841,Acceptable,"Facebook users only, Limited sample size",,S112,0,2021-12-11 07:43:13,1,2020-12-01,Percentage of individuals who are more likely to get vaccinated if recommended by,Vaccination,Social norm,Core indicator,N,Zimbabwe,ESAR,Y,Lower middle income,Extremely Fragile,University of Maryland,COVID-19 World Survey Data API,"This is an API for accessing the daily COVID-19 World Symptoms Survey data. Data calculated based on the Facebook global symptoms survey data. Using the survey data, we estimate the percentage of people in a given country or region. ","Junchuan Fan, Yao Li, Kathleen Stewart, Anil R. Kommareddy, Adrianne Bradford, Samantha Chiu, Frauke Kreuter, Neta Barkay, Alyssa Bilinski, Brian Kim, Roee Eliat, Tal Galili, Daniel Haimovich, Sarah LaRocca, Stanley Presser, Katherine Morris, Joshua A Salomon, Elizabeth A. Stuart, Ryan Tibshirani, Tali Alterman Barash, Curtiss Cobb, Andres Garcia, Andi Gros, Ahmed Isa, Alex Kaess, Faisal Karim, Ofir Eretz Kedosha, Shelly Matskel, Roee Melamed, Amey Patankar, Irit Rutenberg, Tal Salmona, David Vannette",Misc.,,,Multi-country,Peer-review,Dataset,,University of Maryland,https://covidmap.umd.edu/api.html,2020-06-01,vaccination|protection measures|trust,Processed,monthly,Panel-based sample,14862924.0,Global
1989,ZWE,National,VACS02,Family,Would you be more likely or less likely to get a COVID-19 vaccination if it were recommended to you by each of the following: - Friends and family,0.519344,23.0,45.0,All,All,Unspecified,Unspecified,Urban,2020-12-01,Match,0.14907119849998599,Acceptable,"Facebook users only, Extremely limited sample size",,S112,0,2021-12-11 07:43:13,1,2020-12-01,Percentage of individuals who are more likely to get vaccinated if recommended by,Vaccination,Social norm,Core indicator,N,Zimbabwe,ESAR,Y,Lower middle income,Extremely Fragile,University of Maryland,COVID-19 World Survey Data API,"This is an API for accessing the daily COVID-19 World Symptoms Survey data. Data calculated based on the Facebook global symptoms survey data. Using the survey data, we estimate the percentage of people in a given country or region. ","Junchuan Fan, Yao Li, Kathleen Stewart, Anil R. Kommareddy, Adrianne Bradford, Samantha Chiu, Frauke Kreuter, Neta Barkay, Alyssa Bilinski, Brian Kim, Roee Eliat, Tal Galili, Daniel Haimovich, Sarah LaRocca, Stanley Presser, Katherine Morris, Joshua A Salomon, Elizabeth A. Stuart, Ryan Tibshirani, Tali Alterman Barash, Curtiss Cobb, Andres Garcia, Andi Gros, Ahmed Isa, Alex Kaess, Faisal Karim, Ofir Eretz Kedosha, Shelly Matskel, Roee Melamed, Amey Patankar, Irit Rutenberg, Tal Salmona, David Vannette",Misc.,,,Multi-country,Peer-review,Dataset,,University of Maryland,https://covidmap.umd.edu/api.html,2020-06-01,vaccination|protection measures|trust,Processed,monthly,Panel-based sample,,Urban
1990,ZWE,National,VACS02,Family,Would you be more likely or less likely to get a COVID-19 vaccination if it were recommended to you by each of the following: - Friends and family,0.446715,116.0,259.0,All,All,Unspecified,Unspecified,All,2021-01-01,Match,0.062136976600120006,Acceptable,"Facebook users only, Limited sample size",,S112,0,2021-12-11 08:36:25,1,2021-01-01,Percentage of individuals who are more likely to get vaccinated if recommended by,Vaccination,Social norm,Core indicator,N,Zimbabwe,ESAR,Y,Lower middle income,Extremely Fragile,University of Maryland,COVID-19 World Survey Data API,"This is an API for accessing the daily COVID-19 World Symptoms Survey data. Data calculated based on the Facebook global symptoms survey data. Using the survey data, we estimate the percentage of people in a given country or region. ","Junchuan Fan, Yao Li, Kathleen Stewart, Anil R. Kommareddy, Adrianne Bradford, Samantha Chiu, Frauke Kreuter, Neta Barkay, Alyssa Bilinski, Brian Kim, Roee Eliat, Tal Galili, Daniel Haimovich, Sarah LaRocca, Stanley Presser, Katherine Morris, Joshua A Salomon, Elizabeth A. Stuart, Ryan Tibshirani, Tali Alterman Barash, Curtiss Cobb, Andres Garcia, Andi Gros, Ahmed Isa, Alex Kaess, Faisal Karim, Ofir Eretz Kedosha, Shelly Matskel, Roee Melamed, Amey Patankar, Irit Rutenberg, Tal Salmona, David Vannette",Misc.,,,Multi-country,Peer-review,Dataset,,University of Maryland,https://covidmap.umd.edu/api.html,2020-06-01,vaccination|protection measures|trust,Processed,monthly,Panel-based sample,14862924.0,Global
1991,ZWE,National,VACS02,Family,Would you be more likely or less likely to get a COVID-19 vaccination if it were recommended to you by each of the following: - Friends and family,0.425027,59.0,139.0,All,All,Unspecified,Unspecified,Urban,2021-01-01,Match,0.08481889296799709,Acceptable,"Facebook users only, Limited sample size",,S112,0,2021-12-11 08:36:25,1,2021-01-01,Percentage of individuals who are more likely to get vaccinated if recommended by,Vaccination,Social norm,Core indicator,N,Zimbabwe,ESAR,Y,Lower middle income,Extremely Fragile,University of Maryland,COVID-19 World Survey Data API,"This is an API for accessing the daily COVID-19 World Symptoms Survey data. Data calculated based on the Facebook global symptoms survey data. Using the survey data, we estimate the percentage of people in a given country or region. ","Junchuan Fan, Yao Li, Kathleen Stewart, Anil R. Kommareddy, Adrianne Bradford, Samantha Chiu, Frauke Kreuter, Neta Barkay, Alyssa Bilinski, Brian Kim, Roee Eliat, Tal Galili, Daniel Haimovich, Sarah LaRocca, Stanley Presser, Katherine Morris, Joshua A Salomon, Elizabeth A. Stuart, Ryan Tibshirani, Tali Alterman Barash, Curtiss Cobb, Andres Garcia, Andi Gros, Ahmed Isa, Alex Kaess, Faisal Karim, Ofir Eretz Kedosha, Shelly Matskel, Roee Melamed, Amey Patankar, Irit Rutenberg, Tal Salmona, David Vannette",Misc.,,,Multi-country,Peer-review,Dataset,,University of Maryland,https://covidmap.umd.edu/api.html,2020-06-01,vaccination|protection measures|trust,Processed,monthly,Panel-based sample,,Urban
1992,ZWE,National,VACS02,Family,Would you be more likely or less likely to get a COVID-19 vaccination if it were recommended to you by each of the following: - Friends and family,0.437482,67.0,153.0,All,All,Unspecified,Unspecified,All,2021-02-01,Match,0.08084520834544433,Acceptable,"Facebook users only, Limited sample size",,S112,0,2021-12-11 09:30:01,1,2021-02-01,Percentage of individuals who are more likely to get vaccinated if recommended by,Vaccination,Social norm,Core indicator,N,Zimbabwe,ESAR,Y,Lower middle income,Extremely Fragile,University of Maryland,COVID-19 World Survey Data API,"This is an API for accessing the daily COVID-19 World Symptoms Survey data. Data calculated based on the Facebook global symptoms survey data. Using the survey data, we estimate the percentage of people in a given country or region. ","Junchuan Fan, Yao Li, Kathleen Stewart, Anil R. Kommareddy, Adrianne Bradford, Samantha Chiu, Frauke Kreuter, Neta Barkay, Alyssa Bilinski, Brian Kim, Roee Eliat, Tal Galili, Daniel Haimovich, Sarah LaRocca, Stanley Presser, Katherine Morris, Joshua A Salomon, Elizabeth A. Stuart, Ryan Tibshirani, Tali Alterman Barash, Curtiss Cobb, Andres Garcia, Andi Gros, Ahmed Isa, Alex Kaess, Faisal Karim, Ofir Eretz Kedosha, Shelly Matskel, Roee Melamed, Amey Patankar, Irit Rutenberg, Tal Salmona, David Vannette",Misc.,,,Multi-country,Peer-review,Dataset,,University of Maryland,https://covidmap.umd.edu/api.html,2020-06-01,vaccination|protection measures|trust,Processed,monthly,Panel-based sample,14862924.0,Global
1993,ZWE,National,VACS02,Family,Would you be more likely or less likely to get a COVID-19 vaccination if it were recommended to you by each of the following: - Friends and family,0.453558,39.0,86.0,All,All,Unspecified,Unspecified,Urban,2021-02-01,Match,0.10783277320343841,Acceptable,"Facebook users only, Limited sample size",,S112,0,2021-12-11 09:30:01,1,2021-02-01,Percentage of individuals who are more likely to get vaccinated if recommended by,Vaccination,Social norm,Core indicator,N,Zimbabwe,ESAR,Y,Lower middle income,Extremely Fragile,University of Maryland,COVID-19 World Survey Data API,"This is an API for accessing the daily COVID-19 World Symptoms Survey data. Data calculated based on the Facebook global symptoms survey data. Using the survey data, we estimate the percentage of people in a given country or region. ","Junchuan Fan, Yao Li, Kathleen Stewart, Anil R. Kommareddy, Adrianne Bradford, Samantha Chiu, Frauke Kreuter, Neta Barkay, Alyssa Bilinski, Brian Kim, Roee Eliat, Tal Galili, Daniel Haimovich, Sarah LaRocca, Stanley Presser, Katherine Morris, Joshua A Salomon, Elizabeth A. Stuart, Ryan Tibshirani, Tali Alterman Barash, Curtiss Cobb, Andres Garcia, Andi Gros, Ahmed Isa, Alex Kaess, Faisal Karim, Ofir Eretz Kedosha, Shelly Matskel, Roee Melamed, Amey Patankar, Irit Rutenberg, Tal Salmona, David Vannette",Misc.,,,Multi-country,Peer-review,Dataset,,University of Maryland,https://covidmap.umd.edu/api.html,2020-06-01,vaccination|protection measures|trust,Processed,monthly,Panel-based sample,,Urban
1994,ZWE,National,VACS02,Family,Would you be more likely or less likely to get a COVID-19 vaccination if it were recommended to you by each of the following: - Friends and family,0.374663,46.0,123.0,All,All,Unspecified,Unspecified,All,2021-03-01,Match,0.09016696346674323,Acceptable,"Facebook users only, Limited sample size",,S112,0,2021-12-11 10:35:39,1,2021-03-01,Percentage of individuals who are more likely to get vaccinated if recommended by,Vaccination,Social norm,Core indicator,N,Zimbabwe,ESAR,Y,Lower middle income,Extremely Fragile,University of Maryland,COVID-19 World Survey Data API,"This is an API for accessing the daily COVID-19 World Symptoms Survey data. Data calculated based on the Facebook global symptoms survey data. Using the survey data, we estimate the percentage of people in a given country or region. ","Junchuan Fan, Yao Li, Kathleen Stewart, Anil R. Kommareddy, Adrianne Bradford, Samantha Chiu, Frauke Kreuter, Neta Barkay, Alyssa Bilinski, Brian Kim, Roee Eliat, Tal Galili, Daniel Haimovich, Sarah LaRocca, Stanley Presser, Katherine Morris, Joshua A Salomon, Elizabeth A. Stuart, Ryan Tibshirani, Tali Alterman Barash, Curtiss Cobb, Andres Garcia, Andi Gros, Ahmed Isa, Alex Kaess, Faisal Karim, Ofir Eretz Kedosha, Shelly Matskel, Roee Melamed, Amey Patankar, Irit Rutenberg, Tal Salmona, David Vannette",Misc.,,,Multi-country,Peer-review,Dataset,,University of Maryland,https://covidmap.umd.edu/api.html,2020-06-01,vaccination|protection measures|trust,Processed,monthly,Panel-based sample,14862924.0,Global
1995,ZWE,National,VACS02,Family,Would you be more likely or less likely to get a COVID-19 vaccination if it were recommended to you by each of the following: - Friends and family,0.45903,29.0,64.0,All,All,Unspecified,Unspecified,Urban,2021-03-01,Match,0.125,Acceptable,"Facebook users only, Limited sample size",,S112,0,2021-12-11 10:35:39,1,2021-03-01,Percentage of individuals who are more likely to get vaccinated if recommended by,Vaccination,Social norm,Core indicator,N,Zimbabwe,ESAR,Y,Lower middle income,Extremely Fragile,University of Maryland,COVID-19 World Survey Data API,"This is an API for accessing the daily COVID-19 World Symptoms Survey data. Data calculated based on the Facebook global symptoms survey data. Using the survey data, we estimate the percentage of people in a given country or region. ","Junchuan Fan, Yao Li, Kathleen Stewart, Anil R. Kommareddy, Adrianne Bradford, Samantha Chiu, Frauke Kreuter, Neta Barkay, Alyssa Bilinski, Brian Kim, Roee Eliat, Tal Galili, Daniel Haimovich, Sarah LaRocca, Stanley Presser, Katherine Morris, Joshua A Salomon, Elizabeth A. Stuart, Ryan Tibshirani, Tali Alterman Barash, Curtiss Cobb, Andres Garcia, Andi Gros, Ahmed Isa, Alex Kaess, Faisal Karim, Ofir Eretz Kedosha, Shelly Matskel, Roee Melamed, Amey Patankar, Irit Rutenberg, Tal Salmona, David Vannette",Misc.,,,Multi-country,Peer-review,Dataset,,University of Maryland,https://covidmap.umd.edu/api.html,2020-06-01,vaccination|protection measures|trust,Processed,monthly,Panel-based sample,,Urban
1996,ZWE,National,VACS02,Family,Would you be more likely or less likely to get a COVID-19 vaccination if it were recommended to you by each of the following: - Friends and family,0.427688,40.0,93.0,All,All,Unspecified,Unspecified,All,2021-04-01,Match,0.10369516947304253,Acceptable,"Facebook users only, Limited sample size",,S112,0,2021-12-11 11:39:08,1,2021-04-01,Percentage of individuals who are more likely to get vaccinated if recommended by,Vaccination,Social norm,Core indicator,N,Zimbabwe,ESAR,Y,Lower middle income,Extremely Fragile,University of Maryland,COVID-19 World Survey Data API,"This is an API for accessing the daily COVID-19 World Symptoms Survey data. Data calculated based on the Facebook global symptoms survey data. Using the survey data, we estimate the percentage of people in a given country or region. ","Junchuan Fan, Yao Li, Kathleen Stewart, Anil R. Kommareddy, Adrianne Bradford, Samantha Chiu, Frauke Kreuter, Neta Barkay, Alyssa Bilinski, Brian Kim, Roee Eliat, Tal Galili, Daniel Haimovich, Sarah LaRocca, Stanley Presser, Katherine Morris, Joshua A Salomon, Elizabeth A. Stuart, Ryan Tibshirani, Tali Alterman Barash, Curtiss Cobb, Andres Garcia, Andi Gros, Ahmed Isa, Alex Kaess, Faisal Karim, Ofir Eretz Kedosha, Shelly Matskel, Roee Melamed, Amey Patankar, Irit Rutenberg, Tal Salmona, David Vannette",Misc.,,,Multi-country,Peer-review,Dataset,,University of Maryland,https://covidmap.umd.edu/api.html,2020-06-01,vaccination|protection measures|trust,Processed,monthly,Panel-based sample,14862924.0,Global
